gameID,homeTeam,awayTeam,ref1,ref2,offendingTeam,penaltyType,penaltySeverity,penaltyMinutes,penaltyOn,drewBy,drawnByTeam
2017020004,San Jose Sharks,Philadelphia Flyers,4650,2303,Philadelphia Flyers,Hooking,Minor,2,8478439,8476331,San Jose Sharks
2017020004,San Jose Sharks,Philadelphia Flyers,4650,2303,San Jose Sharks,Tripping,Minor,2,8478099,8479974,Philadelphia Flyers
2017020004,San Jose Sharks,Philadelphia Flyers,4650,2303,San Jose Sharks,Interference,Minor,2,8477922,8479974,Philadelphia Flyers
2017020004,San Jose Sharks,Philadelphia Flyers,4650,2303,San Jose Sharks,Hi-sticking,Minor,2,8470794,8474668,Philadelphia Flyers
2017020004,San Jose Sharks,Philadelphia Flyers,4650,2303,Philadelphia Flyers,Boarding,Minor,2,8475462,8478099,San Jose Sharks
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Delaying Game - Puck over glass,Minor,2,8478366,,
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Cross checking,Minor,2,8474600,8477956,Boston Bruins
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Slashing,Minor,2,8475625,8475727,Boston Bruins
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Fighting,Major,5,8471717,8471657,Nashville Predators
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Fighting,Major,5,8471657,8471717,Boston Bruins
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Slashing,Minor,2,8476374,8476447,Nashville Predators
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Holding,Minor,2,8479325,8477942,Nashville Predators
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Tripping,Minor,2,8476925,8479325,Boston Bruins
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Slashing,Minor,2,8471657,8476191,Boston Bruins
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Holding,Minor,2,8479325,8476925,Nashville Predators
2017020005,Boston Bruins,Nashville Predators,4600,2265,Nashville Predators,Delaying Game - Puck over glass,Minor,2,8471296,,
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Slashing,Minor,2,8479325,8477942,Nashville Predators
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Delaying Game - Puck over glass,Minor,2,8476191,,
2017020005,Boston Bruins,Nashville Predators,4600,2265,Boston Bruins,Slashing,Minor,2,8465009,8475714,Nashville Predators
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Buffalo Sabres,Face-off violation,Bench Minor,2,8475169,,
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Montreal Canadians,Delaying Game - Puck over glass,Minor,2,8469466,,
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Montreal Canadians,Slashing,Minor,2,8469521,8476470,Buffalo Sabres
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Buffalo Sabres,Slashing,Minor,2,8475169,8473507,Montreal Canadians
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Montreal Canadians,Slashing,Minor,2,8469466,8475185,Buffalo Sabres
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Montreal Canadians,Interference,Minor,2,8474157,8473449,Buffalo Sabres
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Buffalo Sabres,Roughing,Minor,2,8478403,8476948,Montreal Canadians
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Montreal Canadians,Interference,Minor,2,8476381,8469506,Buffalo Sabres
2017020006,Buffalo Sabres,Montreal Canadians,4649,2458,Buffalo Sabres,Slashing,Minor,2,8476495,8469466,Montreal Canadians
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Elbowing,Minor,2,8476442,8474090,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Tripping,Minor,2,8480078,8476455,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Slashing,Minor,2,8476442,8476468,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Interference,Minor,2,8478842,8474031,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Interference,Minor,2,8474151,8475168,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Slashing,Minor,2,8476455,8470041,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Slashing,Minor,2,8470041,8476455,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Slashing,Minor,2,8477456,8470041,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Interference,Minor,2,8476468,8474717,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Hi-sticking,Minor,2,8477492,8474151,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Hooking,Minor,2,8476918,8473446,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,New York Rangers,Slashing,Minor,2,8474151,8478420,Colorado Avalanche
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Hooking,Minor,2,8476442,8474008,New York Rangers
2017020007,New York Rangers,Colorado Avalanche,4646,2320,Colorado Avalanche,Slashing,Minor,2,8479370,8474090,New York Rangers
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Washington Capitals,Slashing,Minor,2,8474189,8474697,Ottawa Senators
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Washington Capitals,Holding the stick,Minor,2,8474604,8474250,Ottawa Senators
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Washington Capitals,Tripping,Minor,2,8476344,8474697,Ottawa Senators
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Ottawa Senators,Too many men on the ice,Bench Minor,2,8471676,,
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Washington Capitals,Slashing,Minor,2,8474604,8471676,Ottawa Senators
2017020008,Ottawa Senators,Washington Capitals,2490,2292,Washington Capitals,Holding,Minor,2,8475744,8474068,Ottawa Senators
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Detroit Red Wings,Too many men on the ice,Bench Minor,2,8477511,,
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Minnesota Wild,Slashing,Minor,2,8469459,8468083,Detroit Red Wings
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Detroit Red Wings,Hooking,Minor,2,8471242,8470595,Minnesota Wild
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Detroit Red Wings,Delaying Game - Puck over glass,Minor,2,8470110,,
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Detroit Red Wings,Tripping,Minor,2,8471266,8475745,Minnesota Wild
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Minnesota Wild,Cross checking,Minor,2,8476856,8476822,Detroit Red Wings
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Minnesota Wild,Slashing,Minor,2,8471476,8468083,Detroit Red Wings
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Minnesota Wild,Cross checking,Minor,2,8475745,8471794,Detroit Red Wings
2017020009,Detroit Red Wings,Minnesota Wild,2450,2457,Minnesota Wild,Hooking,Minor,2,8470595,8470144,Detroit Red Wings
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Interference,Minor,2,8471724,8475209,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Chicago Blackhawks,Interference,Minor,2,8473604,8471436,Pittsburgh Penguins
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Chicago Blackhawks,Interference,Minor,2,8480172,8471215,Pittsburgh Penguins
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Slashing,Minor,2,8474176,8477951,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Hooking,Minor,2,8471215,8477451,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Holding,Minor,2,8474602,8477401,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Tripping,Minor,2,8474176,8473573,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Misconduct,Misconduct,10,8473548,8477451,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Cross checking,Minor,2,8475832,8477401,Chicago Blackhawks
2017020010,Chicago Blackhawks,Pittsburgh Penguins,4621,2286,Pittsburgh Penguins,Misconduct,Misconduct,10,8471817,,
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Anaheim Ducks,Slashing,Minor,2,8476483,8479343,Arizona Coyotes
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Arizona Coyotes,Hi stick - double minor,Minor,4,8471274,8469598,Anaheim Ducks
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Anaheim Ducks,Kneeing,Minor,2,8476400,8478440,Arizona Coyotes
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Arizona Coyotes,Slashing,Minor,2,8478432,8471699,Anaheim Ducks
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Anaheim Ducks,Hooking,Minor,2,8477929,8475171,Arizona Coyotes
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Arizona Coyotes,Interference,Minor,2,8478432,8474683,Anaheim Ducks
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Anaheim Ducks,Interference - Goalkeeper,Minor,2,8470621,8475839,Arizona Coyotes
2017020011,Anaheim Ducks,Arizona Coyotes,4650,2303,Anaheim Ducks,Misconduct,Misconduct,10,8476434,8471766,Arizona Coyotes
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Philadelphia Flyers,Hooking,Minor,2,8478439,8477960,Los Angeles Kings
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Los Angeles Kings,Tripping,Minor,2,8469500,8475462,Philadelphia Flyers
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Los Angeles Kings,Hi-sticking,Minor,2,8475762,8479974,Philadelphia Flyers
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Philadelphia Flyers,Slashing,Minor,2,8473512,8473453,Los Angeles Kings
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Los Angeles Kings,Hooking,Minor,2,8473453,8473512,Philadelphia Flyers
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Philadelphia Flyers,Hi stick - double minor,Minor,4,8477948,8473453,Los Angeles Kings
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Los Angeles Kings,Tripping,Minor,2,8474563,8473512,Philadelphia Flyers
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Los Angeles Kings,Interference,Minor,2,8473453,8478439,Philadelphia Flyers
2017020012,Los Angeles Kings,Philadelphia Flyers,4604,2308,Philadelphia Flyers,Hooking,Minor,2,8474161,8476871,Los Angeles Kings
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,New York Islanders,Slashing,Minor,2,8478445,8478460,Columbus Blue Jackets
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,New York Islanders,Roughing,Minor,2,8473504,8476310,Columbus Blue Jackets
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,Columbus Blue Jackets,Unsportsmanlike conduct,Minor,2,8474610,8473504,New York Islanders
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,New York Islanders,Hooking,Minor,2,8475166,8478460,Columbus Blue Jackets
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,Columbus Blue Jackets,Fighting,Major,5,8474685,8470187,New York Islanders
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,New York Islanders,Fighting,Major,5,8470187,8474685,Columbus Blue Jackets
2017020013,Columbus Blue Jackets,New York Islanders,6494,2072,Columbus Blue Jackets,Interference,Minor,2,8475233,8473579,New York Islanders
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Tampa Bay Lightning,Slashing,Minor,2,8477205,8477955,Florida Panthers
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Tampa Bay Lightning,Slashing,Minor,2,8476453,8475796,Florida Panthers
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Florida Panthers,Slashing,Minor,2,8473465,8471339,Tampa Bay Lightning
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Tampa Bay Lightning,Hooking,Minor,2,8479410,8474098,Florida Panthers
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Florida Panthers,Slashing,Minor,2,8474098,8476975,Tampa Bay Lightning
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Florida Panthers,Slashing,Minor,2,8477932,8476480,Tampa Bay Lightning
2017020014,Tampa Bay Lightning,Florida Panthers,2332,2275,Tampa Bay Lightning,Slashing,Minor,2,8475167,8473465,Florida Panthers
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Interference,Minor,2,8471228,8471707,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Vegas Golden Knights,Roughing,Minor,2,8476539,8474849,Dallas Stars
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Tripping,Minor,2,8474849,8475236,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Interference - Goalkeeper,Minor,2,8474849,8470594,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Interference,Minor,2,8474849,8475287,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Vegas Golden Knights,Slashing,Minor,2,8475287,8475752,Dallas Stars
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Slashing,Minor,2,8471228,8475191,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Vegas Golden Knights,Holding,Minor,2,8476525,8474849,Dallas Stars
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Slashing,Minor,2,8469465,8471707,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Vegas Golden Knights,Slashing,Minor,2,8471707,8473994,Dallas Stars
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Slashing,Minor,2,8473994,8471707,Vegas Golden Knights
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Vegas Golden Knights,Delay of game,Minor,2,8477220,,
2017020015,Dallas Stars,Vegas Golden Knights,2032,4692,Dallas Stars,Hi-sticking,Minor,2,8473994,8475188,Vegas Golden Knights
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Holding,Minor,2,8474031,8474709,Toronto Maple Leafs
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Slashing,Minor,2,8475692,8474581,Toronto Maple Leafs
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,Toronto Maple Leafs,Holding,Minor,2,8479458,8470041,New York Rangers
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Tripping,Minor,2,8476869,8479318,Toronto Maple Leafs
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,Toronto Maple Leafs,Slashing,Minor,2,8477939,8480078,New York Rangers
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,Toronto Maple Leafs,Too many men on the ice,Bench Minor,2,8478483,,
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Delay of game,Bench Minor,2,8475184,,
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Slashing,Minor,2,8475763,8478483,Toronto Maple Leafs
2017020016,Toronto Maple Leafs,New York Rangers,2457,2286,New York Rangers,Hooking,Minor,2,8474151,8477939,Toronto Maple Leafs
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Ottawa Senators,Holding,Minor,2,8476419,8471242,Detroit Red Wings
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Slashing,Minor,2,8470110,8474884,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Hooking,Minor,2,8470318,8474250,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Slashing,Minor,2,8470318,8474068,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Hooking,Minor,2,8471242,8476419,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Ottawa Senators,Slashing,Minor,2,8473544,8470110,Detroit Red Wings
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Ottawa Senators,Slashing,Minor,2,8474697,8476924,Detroit Red Wings
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Slashing,Minor,2,8477511,8476288,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Slashing,Minor,2,8476822,8475227,Ottawa Senators
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Ottawa Senators,Slashing,Minor,2,8474884,8477946,Detroit Red Wings
2017020017,Ottawa Senators,Detroit Red Wings,4600,4649,Detroit Red Wings,Too many men on the ice,Bench Minor,2,8474722,,
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Hi-sticking,Minor,2,8476389,8474870,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Roughing,Minor,2,8476975,8475755,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Roughing,Minor,2,8475755,8476975,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Slashing,Minor,2,8474870,8477493,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Tripping,Minor,2,8476453,8476389,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Slashing,Minor,2,8478010,8477493,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Fighting,Major,5,8474230,8477009,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Fighting,Major,5,8477009,8474230,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Holding,Minor,2,8471339,8476875,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Cross checking,Minor,2,8476456,8477009,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Unsportsmanlike conduct,Minor,2,8476975,8471735,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Unsportsmanlike conduct,Minor,2,8471735,8476975,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Slashing,Minor,2,8468085,8479410,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Tripping,Minor,2,8476875,8474870,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Tampa Bay Lightning,Roughing,Minor,2,8476453,8477493,Florida Panthers
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Roughing,Minor,2,8477493,8476453,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Roughing,Minor,2,8477493,8476453,Tampa Bay Lightning
2017020018,Florida Panthers,Tampa Bay Lightning,2506,2275,Florida Panthers,Delaying Game - Puck over glass,Minor,2,8474098,,
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,Colorado Avalanche,Interference,Minor,2,8478073,8475791,New Jersey Devils
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,New Jersey Devils,Tripping,Minor,2,8475186,8478420,Colorado Avalanche
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,Colorado Avalanche,Slashing,Minor,2,8473446,8476399,New Jersey Devils
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,Colorado Avalanche,Interference,Minor,2,8477507,8475791,New Jersey Devils
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,New Jersey Devils,Holding,Minor,2,8477463,8471260,Colorado Avalanche
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,New Jersey Devils,Interference - Goalkeeper,Minor,2,8475151,8473541,Colorado Avalanche
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,Colorado Avalanche,Kneeing,Minor,2,8473446,8475151,New Jersey Devils
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,New Jersey Devils,Slashing,Minor,2,8476399,8475168,Colorado Avalanche
2017020019,New Jersey Devils,Colorado Avalanche,2462,2458,New Jersey Devils,Hi stick - double minor,Minor,4,8475149,8478420,Colorado Avalanche
2017020020,New York Islanders,Buffalo Sabres,2265,2459,New York Islanders,Slashing,Minor,2,8470187,8475169,Buffalo Sabres
2017020020,New York Islanders,Buffalo Sabres,2265,2459,New York Islanders,Interference,Minor,2,8466251,8474618,Buffalo Sabres
2017020020,New York Islanders,Buffalo Sabres,2265,2459,Buffalo Sabres,Interference,Minor,2,8476931,8478463,New York Islanders
2017020020,New York Islanders,Buffalo Sabres,2265,2459,New York Islanders,Roughing,Minor,2,8476429,8477499,Buffalo Sabres
2017020020,New York Islanders,Buffalo Sabres,2265,2459,New York Islanders,Roughing,Minor,2,8476429,8477499,Buffalo Sabres
2017020020,New York Islanders,Buffalo Sabres,2265,2459,Buffalo Sabres,Roughing,Minor,2,8477499,8476429,New York Islanders
2017020020,New York Islanders,Buffalo Sabres,2265,2459,Buffalo Sabres,Holding,Minor,2,8473449,8477959,New York Islanders
2017020020,New York Islanders,Buffalo Sabres,2265,2459,Buffalo Sabres,Hi-sticking,Minor,2,8478403,8478463,New York Islanders
2017020020,New York Islanders,Buffalo Sabres,2265,2459,New York Islanders,Slashing,Minor,2,8478445,8474618,Buffalo Sabres
2017020021,Pittsburgh Penguins,Nashville Predators,2294,2450,Nashville Predators,Tripping,Minor,2,8468486,8474602,Pittsburgh Penguins
2017020021,Pittsburgh Penguins,Nashville Predators,2294,2450,Pittsburgh Penguins,Holding,Minor,2,8475208,8476857,Nashville Predators
2017020021,Pittsburgh Penguins,Nashville Predators,2294,2450,Pittsburgh Penguins,Fighting,Major,5,8471817,8475766,Nashville Predators
